ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
2016-11-08	09	00000	0	66	ONTONAGON	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		131			
2016-11-08	09	00000	0	66	ONTONAGON	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		228			
2016-11-08	09	00000	0	67	OSCEOLA	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			6146			E
2016-11-08	09	00000	0	67	OSCEOLA	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			5959			E
2016-11-08	09	00000	0	67	OSCEOLA	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			1881			
2016-11-08	09	00000	0	67	OSCEOLA	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			2412			
2016-11-08	09	00000	0	67	OSCEOLA	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			439			
2016-11-08	09	00000	0	67	OSCEOLA	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			283			
2016-11-08	09	00000	0	67	OSCEOLA	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			347			
2016-11-08	09	00000	0	67	OSCEOLA	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			185			
2016-11-08	09	00000	0	67	OSCEOLA	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		147			
2016-11-08	09	00000	0	67	OSCEOLA	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		225			
2016-11-08	09	00000	0	67	OSCEOLA	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		579			
2016-11-08	09	00000	0	68	OSCODA	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			2139			E
2016-11-08	09	00000	0	68	OSCODA	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			2076			E
2016-11-08	09	00000	0	68	OSCODA	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			700			
2016-11-08	09	00000	0	68	OSCODA	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			958			
2016-11-08	09	00000	0	68	OSCODA	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			174			
2016-11-08	09	00000	0	68	OSCODA	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			113			
2016-11-08	09	00000	0	68	OSCODA	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			157			
2016-11-08	09	00000	0	68	OSCODA	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			77			
2016-11-08	09	00000	0	68	OSCODA	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		22			
2016-11-08	09	00000	0	68	OSCODA	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		95			
2016-11-08	09	00000	0	68	OSCODA	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		276			
2016-11-08	09	00000	0	69	OTSEGO	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			6678			E
2016-11-08	09	00000	0	69	OTSEGO	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			6391			E
2016-11-08	09	00000	0	69	OTSEGO	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			2254			
2016-11-08	09	00000	0	69	OTSEGO	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			2884			
2016-11-08	09	00000	0	69	OTSEGO	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			585			
2016-11-08	09	00000	0	69	OTSEGO	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			361			
2016-11-08	09	00000	0	69	OTSEGO	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			405			
2016-11-08	09	00000	0	69	OTSEGO	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			232			
2016-11-08	09	00000	0	69	OTSEGO	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		194			
2016-11-08	09	00000	0	69	OTSEGO	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		349			
2016-11-08	09	00000	0	69	OTSEGO	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		652			
2016-11-08	09	00000	0	70	OTTAWA	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			86797			E
2016-11-08	09	00000	0	70	OTTAWA	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			86730			E
2016-11-08	09	00000	0	70	OTTAWA	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			30907			
2016-11-08	09	00000	0	70	OTTAWA	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			34478			
2016-11-08	09	00000	0	70	OTTAWA	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			4921			
2016-11-08	09	00000	0	70	OTTAWA	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			3851			
2016-11-08	09	00000	0	70	OTTAWA	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			2705			
2016-11-08	09	00000	0	70	OTTAWA	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			1278			
2016-11-08	09	00000	0	70	OTTAWA	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		1592			
2016-11-08	09	00000	0	70	OTTAWA	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		2694			
2016-11-08	09	00000	0	70	OTTAWA	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		4346			
2016-11-08	09	00000	0	71	PRESQUE ISLE	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			3318			E
2016-11-08	09	00000	0	71	PRESQUE ISLE	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			3301			E
2016-11-08	09	00000	0	71	PRESQUE ISLE	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			1595			
2016-11-08	09	00000	0	71	PRESQUE ISLE	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			2091			
2016-11-08	09	00000	0	71	PRESQUE ISLE	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			303			
2016-11-08	09	00000	0	71	PRESQUE ISLE	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			182			
2016-11-08	09	00000	0	71	PRESQUE ISLE	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			249			
2016-11-08	09	00000	0	71	PRESQUE ISLE	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			115			
2016-11-08	09	00000	0	71	PRESQUE ISLE	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		79			
2016-11-08	09	00000	0	71	PRESQUE ISLE	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		143			
2016-11-08	09	00000	0	71	PRESQUE ISLE	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		489			
2016-11-08	09	00000	0	72	ROSCOMMON	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			6344			E
2016-11-08	09	00000	0	72	ROSCOMMON	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			6146			E
2016-11-08	09	00000	0	72	ROSCOMMON	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			2839			
2016-11-08	09	00000	0	72	ROSCOMMON	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			3846			
2016-11-08	09	00000	0	72	ROSCOMMON	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			506			
2016-11-08	09	00000	0	72	ROSCOMMON	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			307			
2016-11-08	09	00000	0	72	ROSCOMMON	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			462			
2016-11-08	09	00000	0	72	ROSCOMMON	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			182			
2016-11-08	09	00000	0	72	ROSCOMMON	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		180			
2016-11-08	09	00000	0	72	ROSCOMMON	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		320			
2016-11-08	09	00000	0	72	ROSCOMMON	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		719			
2016-11-08	09	00000	0	73	SAGINAW	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			37436			E
2016-11-08	09	00000	0	73	SAGINAW	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			36065			E
2016-11-08	09	00000	0	73	SAGINAW	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			34448			
2016-11-08	09	00000	0	73	SAGINAW	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			39884			
2016-11-08	09	00000	0	73	SAGINAW	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			3342			
2016-11-08	09	00000	0	73	SAGINAW	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			2094			
2016-11-08	09	00000	0	73	SAGINAW	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			2812			
2016-11-08	09	00000	0	73	SAGINAW	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			960			
2016-11-08	09	00000	0	73	SAGINAW	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		845			
2016-11-08	09	00000	0	73	SAGINAW	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		1677			
2016-11-08	09	00000	0	73	SAGINAW	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		4439			
2016-11-08	09	00000	0	74	ST. CLAIR	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			38638			E
2016-11-08	09	00000	0	74	ST. CLAIR	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			35957			E
2016-11-08	09	00000	0	74	ST. CLAIR	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			17073			
2016-11-08	09	00000	0	74	ST. CLAIR	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			21611			
2016-11-08	09	00000	0	74	ST. CLAIR	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			3905			
2016-11-08	09	00000	0	74	ST. CLAIR	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			2127			
2016-11-08	09	00000	0	74	ST. CLAIR	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			2946			
2016-11-08	09	00000	0	74	ST. CLAIR	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			1099			
2016-11-08	09	00000	0	74	ST. CLAIR	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		1190			
2016-11-08	09	00000	0	74	ST. CLAIR	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		2197			
2016-11-08	09	00000	0	74	ST. CLAIR	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		5359			
2016-11-08	09	00000	0	75	ST. JOSEPH	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			12695			E
2016-11-08	09	00000	0	75	ST. JOSEPH	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			12619			E
2016-11-08	09	00000	0	75	ST. JOSEPH	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			4985			
2016-11-08	09	00000	0	75	ST. JOSEPH	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			6095			
2016-11-08	09	00000	0	75	ST. JOSEPH	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			889			
2016-11-08	09	00000	0	75	ST. JOSEPH	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			703			
2016-11-08	09	00000	0	75	ST. JOSEPH	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			936			
2016-11-08	09	00000	0	75	ST. JOSEPH	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			361			
2016-11-08	09	00000	0	75	ST. JOSEPH	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		326			
2016-11-08	09	00000	0	75	ST. JOSEPH	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		682			
2016-11-08	09	00000	0	75	ST. JOSEPH	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		1504			
2016-11-08	09	00000	0	76	SANILAC	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			11243			E
2016-11-08	09	00000	0	76	SANILAC	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			10470			E
2016-11-08	09	00000	0	76	SANILAC	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			3086			
2016-11-08	09	00000	0	76	SANILAC	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			4218			
2016-11-08	09	00000	0	76	SANILAC	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			713			
2016-11-08	09	00000	0	76	SANILAC	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			443			
2016-11-08	09	00000	0	76	SANILAC	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			724			
2016-11-08	09	00000	0	76	SANILAC	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			263			
2016-11-08	09	00000	0	76	SANILAC	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		199			
2016-11-08	09	00000	0	76	SANILAC	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		444			
2016-11-08	09	00000	0	76	SANILAC	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		1175			
2016-11-08	09	00000	0	77	SCHOOLCRAFT	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			1655			E
2016-11-08	09	00000	0	77	SCHOOLCRAFT	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			1693			E
2016-11-08	09	00000	0	77	SCHOOLCRAFT	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			877			
2016-11-08	09	00000	0	77	SCHOOLCRAFT	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			1154			
2016-11-08	09	00000	0	77	SCHOOLCRAFT	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			191			
2016-11-08	09	00000	0	77	SCHOOLCRAFT	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			106			
2016-11-08	09	00000	0	77	SCHOOLCRAFT	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			152			
2016-11-08	09	00000	0	77	SCHOOLCRAFT	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			76			
2016-11-08	09	00000	0	77	SCHOOLCRAFT	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		35			
2016-11-08	09	00000	0	77	SCHOOLCRAFT	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		112			
2016-11-08	09	00000	0	77	SCHOOLCRAFT	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		256			
2016-11-08	09	00000	0	78	SHIAWASSEE	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			15528			E
2016-11-08	09	00000	0	78	SHIAWASSEE	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			15020			E
2016-11-08	09	00000	0	78	SHIAWASSEE	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			8645			
2016-11-08	09	00000	0	78	SHIAWASSEE	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			10943			
2016-11-08	09	00000	0	78	SHIAWASSEE	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			1527			
2016-11-08	09	00000	0	78	SHIAWASSEE	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			1075			
2016-11-08	09	00000	0	78	SHIAWASSEE	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			1383			
2016-11-08	09	00000	0	78	SHIAWASSEE	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			1243			
2016-11-08	09	00000	0	78	SHIAWASSEE	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		435			
2016-11-08	09	00000	0	78	SHIAWASSEE	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		842			
2016-11-08	09	00000	0	78	SHIAWASSEE	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		1729			
2016-11-08	09	00000	0	79	TUSCOLA	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			13553			E
2016-11-08	09	00000	0	79	TUSCOLA	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			12911			E
2016-11-08	09	00000	0	79	TUSCOLA	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			5267			
2016-11-08	09	00000	0	79	TUSCOLA	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			6783			
2016-11-08	09	00000	0	79	TUSCOLA	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			951			
2016-11-08	09	00000	0	79	TUSCOLA	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			659			
2016-11-08	09	00000	0	79	TUSCOLA	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			1079			
2016-11-08	09	00000	0	79	TUSCOLA	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			397			
2016-11-08	09	00000	0	79	TUSCOLA	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		304			
2016-11-08	09	00000	0	79	TUSCOLA	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		726			
2016-11-08	09	00000	0	79	TUSCOLA	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		1679			
2016-11-08	09	00000	0	80	VAN BUREN	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			14939			E
2016-11-08	09	00000	0	80	VAN BUREN	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			14800			E
2016-11-08	09	00000	0	80	VAN BUREN	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			8839			
2016-11-08	09	00000	0	80	VAN BUREN	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			10255			
2016-11-08	09	00000	0	80	VAN BUREN	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			1467			
2016-11-08	09	00000	0	80	VAN BUREN	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			1122			
2016-11-08	09	00000	0	80	VAN BUREN	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			1170			
2016-11-08	09	00000	0	80	VAN BUREN	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			479			
2016-11-08	09	00000	0	80	VAN BUREN	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		509			
2016-11-08	09	00000	0	80	VAN BUREN	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		882			
2016-11-08	09	00000	0	80	VAN BUREN	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		2121			
2016-11-08	09	00000	0	81	WASHTENAW	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			50614			E
2016-11-08	09	00000	0	81	WASHTENAW	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			50560			E
2016-11-08	09	00000	0	81	WASHTENAW	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			102659			
2016-11-08	09	00000	0	81	WASHTENAW	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			105881			
2016-11-08	09	00000	0	81	WASHTENAW	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			6805			
2016-11-08	09	00000	0	81	WASHTENAW	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			4420			
2016-11-08	09	00000	0	81	WASHTENAW	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			3205			
2016-11-08	09	00000	0	81	WASHTENAW	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			1255			
2016-11-08	09	00000	0	81	WASHTENAW	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		3857			
2016-11-08	09	00000	0	81	WASHTENAW	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		6390			
2016-11-08	09	00000	0	81	WASHTENAW	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		6181			
2016-11-08	09	00000	0	82	WAYNE	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			191883			E
2016-11-08	09	00000	0	82	WAYNE	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			186199			E
2016-11-08	09	00000	0	82	WAYNE	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	517862	Ahmed	Ish			418049			
2016-11-08	09	00000	0	82	WAYNE	Member of the State Board of Education 8 Year Terms (2) Positions	02	DEM	Democratic	510139	Austin	John			446019			
2016-11-08	09	00000	0	82	WAYNE	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517871	Boman	Scotty			28197			
2016-11-08	09	00000	0	82	WAYNE	Member of the State Board of Education 8 Year Terms (2) Positions	03	LIB	Libertarian	517872	Hall	Bill			15673			
2016-11-08	09	00000	0	82	WAYNE	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517944	Adams	Karen			25205			
2016-11-08	09	00000	0	82	WAYNE	Member of the State Board of Education 8 Year Terms (2) Positions	04	UST	US Taxpayers	517926	Levesque	Douglas			7522			
2016-11-08	09	00000	0	82	WAYNE	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517952	Grigsby	Derek	M.		10071			
2016-11-08	09	00000	0	82	WAYNE	Member of the State Board of Education 8 Year Terms (2) Positions	05	GRN	Green	517955	Wells	Sherry	A.		20957			
2016-11-08	09	00000	0	82	WAYNE	Member of the State Board of Education 8 Year Terms (2) Positions	07	WCP	Working Class	517960	Hering	Mary	Anne		37951			
2016-11-08	09	00000	0	83	WEXFORD	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517482	McMillin	Tom			8377			E
2016-11-08	09	00000	0	83	WEXFORD	Member of the State Board of Education 8 Year Terms (2) Positions	01	REP	Republican	517907	Snyder	Nikki			8276			E
